,ID,name,name:en,landuse,addr:province,addr:city,addr:district,description,type,total,brownfield,commercial,construction,farmland,forest,grass,industrial,residential,retail,NTL,Over illumination,Tresspass,Clutter,geometry,brownfield_mean_distance,brownfield_mean_NTL,commercial_mean_distance,commercial_mean_NTL,construction_mean_distance,construction_mean_NTL,farmland_mean_distance,farmland_mean_NTL,forest_mean_distance,forest_mean_NTL,grass_mean_distance,grass_mean_NTL,industrial_mean_distance,industrial_mean_NTL,residential_mean_distance,residential_mean_NTL,retail_mean_distance,retail_mean_NTL,Over_illumination,centroid
20,20,金田御苑,,residential,,,,,,44.0,0.0,3.0,0.0,1.0,0.0,6.0,0.0,33.0,0.0,27.665000915527344,1172.719970703125,0.1697715935378781,0.0019212671761386,"POLYGON ((113.098772 22.6075786, 113.0986906 22.6068437, 113.1006431 22.6066183, 113.1002015 22.607466, 113.098772 22.6075786))",,,2866.8088618237084,21.065000333333334,,,510.528071783537,20.145,,,2507.2943875612614,29.404999,,,1417.1881578216612,27.04969681818182,,,1172.7199910000002,POINT (113.0995923471242 22.60710570262232)
21,21,雅怡居,,residential,,,,,,35.0,0.0,2.0,1.0,0.0,0.0,6.0,0.0,24.0,0.0,27.595001220703125,978.0199584960938,0.1327092386330396,0.0017516696923032,"POLYGON ((113.0702984 22.5949943, 113.070602 22.5938939, 113.0717714 22.5941794, 113.0710012 22.5951656, 113.0702984 22.5949943))",,,1204.5579352159189,31.049999999999997,2019.016216730294,20.93,,,,,1299.4951392550809,29.404999,,,1838.2210178345988,27.565833208333334,,,978.0199910000001,POINT (113.07094053575864 22.59451494308009)
22,22,文昌花园,,residential,,,,,,17.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,21.130001068115234,400.79498291015625,0.0586984042767622,0.0015777791538762,"POLYGON ((113.0749689 22.5617265, 113.0737489 22.5581896, 113.073865 22.5581444, 113.0756379 22.5582433, 113.0756992 22.5571364, 113.0757751 22.5570172, 113.0786245 22.5575385, 113.0788058 22.5576539, 113.0784147 22.5620261, 113.0749689 22.5617265))",,,1429.1032556593389,21.945,2585.7508907275856,20.93,,,,,,,,,1481.6944513672956,23.87423046153846,,,400.794996,POINT (113.07657928640344 22.559581928585825)
23,23,五邑碧桂园,,residential,,,,,,17.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,11.0,0.0,11.645000457763672,326.4200134277344,0.0647447036819886,0.0015978922599615,"POLYGON ((113.0386366 22.6316181, 113.0387462 22.6317801, 113.0402925 22.6322609, 113.0414713 22.6326708, 113.043522 22.633602, 113.044169 22.6339613, 113.0450792 22.6344269, 113.0459565 22.6347103, 113.0469161 22.6346394, 113.0483252 22.6342903, 113.0485445 22.6339208, 113.0485939 22.6333692, 113.0485445 22.6323317, 113.0485336 22.6314967, 113.0484513 22.6302669, 113.0484678 22.6298417, 113.0483746 22.6291788, 113.0483197 22.6288549, 113.0476179 22.6287081, 113.0464555 22.6287334, 113.0450518 22.6288296, 113.0436481 22.6289763, 113.0427215 22.6292193, 113.0418606 22.6293913, 113.0409888 22.6294166, 113.0397003 22.6293964, 113.0394536 22.6294217, 113.0392562 22.6298721, 113.0386366 22.6316181))",,,,,,,1017.2873555029253,23.74,1410.6060257333584,23.4875,,,1597.0194209742272,17.314999999999998,1586.3439335033022,18.866363545454544,,,326.4199990000001,POINT (113.04446430243803 22.631420305184047)
24,24,五邑碧桂园,,residential,,,,,,24.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,14.0,0.0,9.870000839233398,491.6400146484375,0.0825069414122561,0.001368324725254,"POLYGON ((113.048521 22.6452595, 113.0470089 22.6452309, 113.0459388 22.644415, 113.0452254 22.6440572, 113.0439459 22.6439284, 113.0437133 22.6439856, 113.0423175 22.6441216, 113.0411854 22.643957, 113.0412319 22.6434203, 113.0406659 22.6431555, 113.0407357 22.6425185, 113.0407512 22.6419746, 113.040503 22.6417957, 113.039906 22.641581, 113.0392934 22.6411015, 113.0388824 22.6408367, 113.0383551 22.6406292, 113.0383551 22.6402642, 113.0385877 22.6398276, 113.039146 22.6395557, 113.039495 22.6396917, 113.0393322 22.6390261, 113.0391383 22.638568, 113.0392779 22.637788, 113.0395803 22.6372082, 113.0398284 22.6369506, 113.0398905 22.6363995, 113.0397974 22.635784, 113.0403092 22.634782, 113.0407512 22.6339232, 113.0411001 22.6334795, 113.0415886 22.6333864, 113.0436668 22.6343598, 113.0444345 22.634782, 113.0456751 22.6352186, 113.0471872 22.6351757, 113.0477843 22.6349681, 113.0479239 22.6351184, 113.0479394 22.6358556, 113.0478541 22.6360202, 113.0471717 22.6360775, 113.046753 22.6371868, 113.0462786 22.6384326, 113.0484719 22.6391107, 113.0485925 22.640973, 113.0486364 22.6422887, 113.0486035 22.6433615, 113.0486473 22.6446773, 113.0486802 22.6452035, 113.048521 22.6452595))",,,3706.897663962163,17.515,3315.45426561416,14.77,1332.6678695562732,23.74,2269.0094469640003,24.947000000000003,,,1624.416424445943,19.68,1830.3217782177767,19.832499785714287,,,491.639997,POINT (113.04387445983241 22.639527126809575)
25,25,丰华花苑,,residential,,龙江镇,,,,92.0,0.0,11.0,27.0,0.0,1.0,0.0,8.0,35.0,10.0,13.594999313354492,1591.510009765625,0.2659073529471368,0.0017077932044367,"POLYGON ((113.0619563 22.8761396, 113.0671987 22.8740412, 113.0691393 22.8733147, 113.068892 22.8727884, 113.0685197 22.8719963, 113.0684808 22.8719493, 113.0684513 22.8719382, 113.0683775 22.8719444, 113.0651196 22.8732762, 113.0613846 22.8748205, 113.0619563 22.8761396))",,,1906.4485952562113,19.24272781818182,2311.5272126495925,15.594629518518516,,,477.2437867704053,23.01,,,2081.470566614128,16.509375125,1322.6516934996262,16.873285657142862,1993.9042143119295,21.3134997,1591.5099989999999,POINT (113.06527590189566 22.87401958555321)
26,26,福星小区,,residential,,,,,,22.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,23.43000030517578,501.6650390625,0.0669010836030003,0.001875698487614,"POLYGON ((113.0705572 22.5725779, 113.0711998 22.5729878, 113.0719075 22.5736222, 113.0713293 22.5740272, 113.0710973 22.5737924, 113.0707054 22.5741012, 113.0700297 22.5731193, 113.0705572 22.5725779))",,,2069.348532629254,21.945,707.051513578196,20.93,,,,,,,,,1833.9776429616727,22.322777388888888,,,501.664993,POINT (113.07089474983825 22.57337317216607)
27,27,灯都华庭,,residential,,,,,,119.0,8.0,0.0,2.0,14.0,0.0,6.0,35.0,53.0,0.0,35.37999725341797,2351.91015625,0.3942344608829594,0.002178587462393,"POLYGON ((113.1864435 22.6146687, 113.1859521 22.6081877, 113.1864689 22.6078676, 113.1891131 22.6076533, 113.1892446 22.6077661, 113.1898436 22.6140062, 113.1864435 22.6146687))",2059.6768209776865,18.64000025,,,1557.4927970019369,23.565,1809.9277214959202,21.28392864285714,,,1661.0888469317586,18.7175,2325.79792626533,19.948714342857144,1633.6417703939437,19.459905660377355,,,2351.910005,POINT (113.18785394888691 22.611092529224976)
28,28,海伦堡,,residential,,,,,,36.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,33.0,0.0,19.700000762939453,943.2650146484376,0.1263951083034087,0.0015045926856015,"POLYGON ((113.1057429 22.6045417, 113.1075642 22.6054902, 113.107821 22.6040933, 113.108288 22.6041192, 113.1086476 22.6026232, 113.1074708 22.602455, 113.1060044 22.6023645, 113.1057429 22.6045417))",,,2771.097954250057,11.805,,,1486.841560342677,20.145,,,,,,,1784.658459989242,26.83530290909091,,,943.264996,POINT (113.107079688885 22.603672927074477)
29,29,天骄半岛,,residential,,,,,,35.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,32.0,0.0,20.82999992370605,931.3899536132812,0.1682853205493009,0.0015812781391687,"POLYGON ((113.1029339 22.5955471, 113.1011966 22.5954694, 113.1004214 22.597927, 113.1009258 22.598065, 113.1004401 22.5997809, 113.1026723 22.5998671, 113.1029339 22.5955471))",,,,,,,1663.4162098510715,20.145,2434.9815661102384,10.62,,,,,1414.406058635484,27.339843593750004,,,931.3899950000001,POINT (113.101769945537 22.597709192683528)
30,30,甘化社区,,residential,,,,,,36.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,34.0,0.0,21.34000015258789,949.75,0.1218405302943166,0.0016127324004201,"POLYGON ((113.1042604 22.608052, 113.1064062 22.6095079, 113.1085841 22.606695, 113.1070392 22.6058334, 113.1059878 22.6071804, 113.1056552 22.6069823, 113.1055211 22.6071507, 113.1045769 22.6072547, 113.1042604 22.608052))",,,2385.2470089711614,11.805,,,1223.1379275784816,20.145,,,,,,,1912.4495837289157,26.994117588235298,,,949.749998,POINT (113.10644300479329 22.607652839171813)
31,31,碧桂园越秀西江御府,,residential,,,,,,38.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,35.0,0.0,21.34000015258789,1014.199951171875,0.1327912776048196,0.0015322021319159,"POLYGON ((113.1027426 22.6093134, 113.1004392 22.6154891, 113.100666 22.6160962, 113.1014547 22.6164489, 113.1019477 22.6170177, 113.1047083 22.6178027, 113.1062981 22.6144353, 113.1078017 22.6119665, 113.1072471 22.6116252, 113.1074196 22.6113408, 113.1066062 22.6108629, 113.1062622 22.6107638, 113.1049109 22.6102933, 113.105393 22.6092871, 113.1046936 22.6089997, 113.1045053 22.609503, 113.1039066 22.6093341, 113.1040277 22.6089106, 113.1036853 22.6083146, 113.1030185 22.6085443, 113.1027426 22.6093134))",,,2092.1313175010055,11.805,,,1005.0596657665185,20.145,,,3164.9701078464864,30.130001,,,2102.552783080698,27.20342851428572,,,1014.199999,POINT (113.1039117072875 22.613361587569443)
32,32,胜坚尚城美居,,residential,广东省,江门市,蓬江区,,,48.0,0.0,2.0,0.0,1.0,0.0,6.0,0.0,38.0,0.0,25.154998779296875,1321.26513671875,0.2032465932337337,0.0019372216294842,"POLYGON ((113.0935666 22.608546, 113.0922263 22.6085675, 113.0921656 22.6077355, 113.0935946 22.6076708, 113.0935779 22.6081084, 113.0935666 22.608546))",,,2090.9289474973684,25.6950005,,,459.42639921578575,20.145,,,1897.4216063089964,29.404999,,,1523.720493346093,27.710263026315786,,,1321.264991,POINT (113.09289296406253 22.608125200196678)
33,33,白石新村,,residential,,,,,,51.0,0.0,3.0,0.0,1.0,0.0,6.0,0.0,40.0,0.0,21.74499893188477,1406.5947265625,0.2142534647488299,0.0019967559194954,"POLYGON ((113.0903774 22.609543, 113.090184 22.6085164, 113.0905778 22.6075312, 113.0907989 22.607628, 113.091177 22.6076955, 113.0918113 22.6077556, 113.0918155 22.6082422, 113.0916183 22.6082189, 113.0911832 22.609052, 113.0909415 22.6096323, 113.0903774 22.609543))",,,2076.5731085062166,27.47000033333333,,,665.6234386150792,20.145,,,1751.7949589431275,29.404999,,,1632.5832800577948,27.6824999,,,1406.594992,POINT (113.0908946206334 22.608501976730423)
34,34,华茵堡,,residential,,,,,,40.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,34.0,0.0,26.15999984741211,1067.4599609375,0.1337292109761915,0.0017297566727368,"POLYGON ((113.1014037 22.590338, 113.1015054 22.5908984, 113.1017057 22.5914502, 113.1019059 22.591766, 113.1020692 22.5919765, 113.1023496 22.591803, 113.1026238 22.5914929, 113.1029258 22.5913421, 113.1032062 22.5913023, 113.1036529 22.5913649, 113.1038994 22.5913023, 113.1042013 22.5911203, 113.1044139 22.590887, 113.1050425 22.5910406, 113.1066754 22.5918883, 113.1071283 22.5908244, 113.1066754 22.5896723, 113.1063735 22.5896666, 113.1060469 22.5900336, 113.105557 22.5900677, 113.104873 22.5899625, 113.1049408 22.5887677, 113.105255 22.5887933, 113.1053475 22.5885743, 113.104987 22.5875246, 113.1047035 22.5874136, 113.1044817 22.5875786, 113.1045341 22.5879911, 113.1041982 22.5884605, 113.1034526 22.5893111, 113.1017303 22.5897463, 113.101681 22.5899397, 113.1022541 22.5900933, 113.1016656 22.5902925, 113.1014037 22.590338))",,,,,,,2657.9202404173,20.145,1439.2196881072466,10.62,2910.9795592094724,32.449999,,,2034.5105507958856,26.906323441176472,,,1067.459995,POINT (113.10422141688338 22.590219100112204)
35,35,顺德华侨城·天鹅湖,,residential,,,,,,100.0,0.0,11.0,9.0,16.0,1.0,1.0,3.0,54.0,2.0,33.69499969482422,2178.94970703125,0.2957437400327861,0.0021226129736182,"POLYGON ((113.2823373 22.8305582, 113.290514 22.8303373, 113.2915873 22.8259533, 113.2914892 22.8257375, 113.2909614 22.8255992, 113.2905316 22.8255722, 113.2864686 22.8261153, 113.2814805 22.8268097, 113.2823373 22.8305582))",,,1818.0309932067785,18.56090909090909,1798.4630784449373,23.64111111111111,2941.419365742936,10.6056255625,2378.428328946139,17.11,955.2827715170268,11.879999,3156.2490386733302,16.118334,2326.69587436164,26.218611129629632,1307.5261873308011,32.1175,2178.9500120000007,POINT (113.28666973899472 22.828193564331215)
36,36,东城花园,,residential,,,,,,153.0,0.0,7.0,15.0,13.0,0.0,0.0,1.0,107.0,3.0,22.770000457763672,3604.02001953125,0.5283801906358085,0.0020360222979029,"POLYGON ((113.2569399 22.8403035, 113.2581406 22.8402983, 113.2591638 22.8403005, 113.2591773 22.8384782, 113.2585256 22.8384816, 113.2585236 22.8378048, 113.2581629 22.8378045, 113.2569754 22.8378317, 113.2569782 22.8386749, 113.2569399 22.8403035))",,,1961.741356349805,20.569999714285718,2054.775399103709,21.929333133333333,2319.5028393759467,12.07923130769231,,,,,2755.35586150898,12.610001,1719.5917351653152,25.82280363551402,1965.3545903633164,31.994999000000004,3604.01999,POINT (113.25800250348794 22.83913831959444)
37,37,碧桂园·华府,,residential,,,,,,83.0,0.0,9.0,25.0,0.0,1.0,0.0,6.0,36.0,6.0,22.88500022888184,1399.47998046875,0.2113335750857768,0.0016272158112741,"POLYGON ((113.0676755 22.8677745, 113.0686187 22.8699621, 113.0689277 22.8700969, 113.0724727 22.8687035, 113.0725378 22.8684038, 113.071497 22.8662312, 113.0676755 22.8677745))",,,2492.1241939916417,20.523334000000002,1956.9973638620163,15.0306,,,567.620780507584,23.01,,,1822.8952894631686,16.0275,1629.6521206692462,16.406111027777783,1876.801588560521,21.534999499999998,1399.4799999999998,POINT (113.0701387296762 22.86820298585714)
38,38,嘉信城市花园一期,,residential,,,,,,95.0,0.0,7.0,21.0,0.0,7.0,9.0,4.0,44.0,1.0,23.36000061035156,2368.985107421875,0.3784290609821539,0.0031242833491644,"POLYGON ((113.2824653 22.8040978, 113.2826023 22.8040872, 113.2830275 22.8033185, 113.2831262 22.8031314, 113.2838215 22.8019939, 113.2822807 22.8011431, 113.2807279 22.8021074, 113.2816133 22.8031586, 113.2824653 22.8040978))",,,1155.5652253584067,30.014999428571425,1876.0386177785165,23.88714261904762,,,1681.8683518267624,23.29357142857143,1230.0276229801848,30.540554,2141.593940029627,19.66500025,1920.111674130067,24.75772731818182,2186.360059566818,22.560001,2368.984982,POINT (113.28232714406116 22.802459650980897)
39,39,嘉信城市花园二期,,residential,,,,,,99.0,0.0,7.0,21.0,0.0,6.0,9.0,5.0,48.0,1.0,30.39999961853028,2412.695068359375,0.3920065431203534,0.0031542345822203,"POLYGON ((113.2807279 22.8021074, 113.2822807 22.8011431, 113.2827681 22.8003932, 113.2824728 22.800225, 113.2804054 22.7990477, 113.279839 22.7986597, 113.2796461 22.7989168, 113.2794551 22.7994465, 113.2794243 22.7999805, 113.2795706 22.800452, 113.279943 22.8010509, 113.2801266 22.8012981, 113.2807279 22.8021074))",,,1230.6660039177302,30.014999428571425,1796.0954024033151,23.02904738095238,,,1261.6801902876894,25.642500000000002,1341.5685566894444,30.540554,2113.934236350929,19.8690002,1947.911873535087,23.741354187499997,2357.1282209023384,22.560001,2412.694981,POINT (113.28085826713621 22.800412599688574)
40,40,嘉信城市花园三期,,residential,,,,,,92.0,0.0,7.0,22.0,0.0,7.0,9.0,4.0,40.0,1.0,23.36000061035156,2279.320068359375,0.3838179942619018,0.0031574128283314,"POLYGON ((113.2834869 22.8035206, 113.2838651 22.8029075, 113.2840913 22.8025493, 113.2844826 22.8018579, 113.2845634 22.8018105, 113.2846681 22.8018199, 113.285602 22.8022548, 113.286562 22.802775, 113.2865761 22.8028817, 113.2865958 22.8030305, 113.2856885 22.8046168, 113.2856058 22.8046738, 113.285479 22.8046718, 113.2834957 22.8036457, 113.2834869 22.8035206))",,,1009.9170471798534,30.014999428571425,1952.533648598104,23.89249981818182,,,1719.258747246921,23.29357142857143,1026.806932643177,30.540554,2333.0605765058654,19.66500025,1784.982887487283,24.39175,1872.9317989282329,22.560001,2279.319981,POINT (113.28507663518906 22.803239468422646)
41,41,嘉信城市花园五期（嘉信帝苑）,,residential,,,,,,96.0,0.0,7.0,22.0,0.0,7.0,8.0,5.0,44.0,1.0,38.96500015258789,2339.485107421875,0.4046211305152256,0.0033136105830188,"POLYGON ((113.2847414 22.8015693, 113.284714 22.8015033, 113.284712 22.8013883, 113.2853835 22.8003467, 113.2857091 22.7996844, 113.2857844 22.7995561, 113.2859661 22.7995932, 113.2877943 22.8005925, 113.2878386 22.8007615, 113.2878749 22.8009001, 113.287008 22.8024109, 113.2868747 22.8025214, 113.2867145 22.802533, 113.2861136 22.8022816, 113.2847414 22.8015693))",,,916.5295900923578,30.014999428571425,1893.1808551467454,23.38454527272727,,,1635.5885969012265,23.29357142857143,553.7814246778436,32.873123375,2410.563599985175,19.8690002,1784.1249278757823,23.595568159090906,1708.504745134961,22.560001,2339.4849809999996,POINT (113.28632200609633 22.801094574087152)
42,42,聚胜花园小区,,residential,,,,,,94.0,0.0,7.0,22.0,0.0,7.0,9.0,3.0,43.0,1.0,23.36000061035156,2342.300048828125,0.352145552181794,0.0028629732211988,"POLYGON ((113.2829815 22.8043585, 113.283126 22.8041944, 113.2832956 22.804083, 113.283455 22.8040574, 113.2836605 22.8041301, 113.2839347 22.8042911, 113.2845178 22.804587, 113.2846241 22.8046436, 113.2844564 22.8049776, 113.2843247 22.8049154, 113.2842283 22.8050695, 113.2838619 22.8048858, 113.2837077 22.8051376, 113.2833457 22.8054107, 113.282999 22.8049768, 113.2829043 22.8047041, 113.2829016 22.804518, 113.2829815 22.8043585))",,,1146.6477290943958,30.014999428571425,1984.8288802722216,23.89249981818182,,,1793.3407526154479,23.29357142857143,1222.7566540995306,30.540554,2115.01874684483,19.325000333333332,1902.7006348322536,24.635697697674416,2074.1466522479623,22.560001,2342.299982,POINT (113.28362367203582 22.804678698766146)
43,43,海雅君悦,,residential,,,,,,8.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,27.104999542236328,211.85499572753903,0.0330374342189458,0.0031781936704928,"POLYGON ((113.3008321 22.7222744, 113.300096 22.7205769, 113.3037767 22.7200415, 113.3040316 22.7213473, 113.3008321 22.7222744))",,,,,1545.5514120914606,25.455,,,,,1791.783768393443,22.605,,,1198.073571985086,28.93375,,,211.85500000000002,POINT (113.30209202809242 22.72106679380418)
44,44,碧桂园·钻石墅,,residential,,,,,,84.0,0.0,9.0,23.0,0.0,1.0,0.0,8.0,35.0,8.0,19.71500015258789,1442.5849609375,0.2130469689926644,0.0015717293665783,"POLYGON ((113.0642504 22.8711886, 113.0635734 22.8697026, 113.0661356 22.8687115, 113.0664747 22.8694557, 113.0655049 22.8698309, 113.0658428 22.8705727, 113.0642504 22.8711886))",,,2080.1573406942757,20.523334000000002,2072.6994385244598,14.816956434782607,,,578.2278998001237,23.01,,,2091.2298009203278,16.509375125,1491.346517273437,16.56485711428572,1921.8578181003518,22.778749625,1442.585001,POINT (113.06496804698818 22.869935116793428)
45,45,碧桂新村,,residential,,,,,,64.0,0.0,7.0,19.0,0.0,0.0,0.0,10.0,19.0,9.0,16.635000228881836,980.489990234375,0.1484255548974822,0.0021024034917684,"POLYGON ((113.0414826 22.8843755, 113.0425797 22.8833842, 113.0417374 22.8828951, 113.0413481 22.883306, 113.0405907 22.8827125, 113.0400598 22.8831951, 113.0414826 22.8843755))",,,1616.479560032069,22.478572000000003,1996.1054416551844,13.129999910526315,,,,,,,2339.841172407324,11.12600017,2247.589894130117,14.35684219473684,917.7969141109791,21.070000000000004,980.4900057,POINT (113.04132149793266 22.883490238813742)
46,46,米兰公馆,,residential,,,,,,69.0,0.0,8.0,22.0,0.0,1.0,0.0,6.0,23.0,9.0,29.45499992370605,1180.2099609375,0.1933168929799565,0.0022789116707392,"POLYGON ((113.0490211 22.8776001, 113.0497298 22.8779407, 113.050574 22.8776455, 113.049927 22.8762318, 113.0487562 22.8764249, 113.0490211 22.8776001))",,,1070.8526154854853,21.353750500000004,2224.021304685435,14.012727195454547,,,2357.1803890210635,23.01,,,1676.791116105258,15.9633335,1654.3949544834613,17.073043478260864,885.010796077676,21.070000000000004,1180.2100032999997,POINT (113.04962128338633 22.877086349819187)
47,47,龙城国际,,residential,,,,,,72.0,0.0,8.0,26.0,0.0,1.0,0.0,5.0,22.0,10.0,27.810001373291016,1208.9599609375,0.1903171120406507,0.0022862036796195,"POLYGON ((113.0496454 22.8810548, 113.0503664 22.8808317, 113.050349 22.8803932, 113.0495609 22.8804678, 113.0495914 22.8809151, 113.0496454 22.8810548))",,,877.0811529557294,21.353750500000004,2253.5198427718647,13.413076857692309,,,2474.309748090876,23.01,,,1568.7335681115694,17.5360002,1692.3295435666048,17.10931818181818,1094.5269613249077,20.2295,1208.9600033,POINT (113.04995179374843 22.880690873685708)
48,48,保利·上城,,residential,,,,,,82.0,0.0,7.0,26.0,0.0,1.0,0.0,9.0,35.0,3.0,14.604999542236328,1218.7799072265625,0.2062835309916587,0.0015845078912215,"POLYGON ((113.0767401 22.8765402, 113.07577 22.8744114, 113.0758447 22.874136, 113.0785066 22.8731378, 113.0787027 22.8731464, 113.07959 22.8748933, 113.0789736 22.8756764, 113.0767401 22.8765402))",,,2229.228733168057,13.46071457142857,2002.3074944656228,13.56403835769231,,,1064.8685886626142,23.01,,,2091.291207355106,14.137777777777778,1385.2482465782955,15.657285542857146,636.9816890246907,21.744998999999996,1218.7799903000002,POINT (113.07767997663157 22.874787529916457)
49,49,龙湖春江名城花园,,residential,广东省,佛山市,顺德区,,,114.0,0.0,8.0,23.0,0.0,5.0,5.0,9.0,62.0,2.0,15.485000610351562,2630.794921875,0.3464746280453774,0.0019515098487333,"POLYGON ((113.2701897 22.7892262, 113.2701461 22.7903231, 113.2708395 22.7906111, 113.2728731 22.7909723, 113.2729608 22.7903732, 113.2730689 22.7903638, 113.2733526 22.790339, 113.2732463 22.7894056, 113.2731443 22.789299, 113.2721187 22.7892707, 113.2721078 22.7891468, 113.2718112 22.7891341, 113.2706349 22.7890838, 113.2703883 22.7890733, 113.2701897 22.7892262))",,,2246.653201923422,26.30249975,1541.395969376015,22.104130260869564,,,1591.6537006342494,27.881,2396.423183815955,34.4429978,2380.5562652794806,18.502222111111113,2034.7058677893301,22.305806516129028,1921.6833759862209,25.4400005,2630.794987,POINT (113.27172409141771 22.789940794039836)
50,50,银泉花园翠湖湾三期,,residential,,,,,,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,19.970001220703125,190.7350006103516,0.0161728117138936,0.0015834010535025,"POLYGON ((113.107913 22.5707223, 113.1082726 22.5708646, 113.1085388 22.5709552, 113.1088564 22.5708603, 113.1091132 22.5708129, 113.1093794 22.5708042, 113.1094827 22.5708313, 113.1096596 22.5704592, 113.109753 22.5702307, 113.1097928 22.570094, 113.1077144 22.5705991, 113.107913 22.5707223))",,,,,,,,,1165.6586906939356,10.62,,,2219.823936978216,18.560001,1777.7689312068753,22.634167,,,190.735003,POINT (113.10888033282083 22.570566948288132)
51,51,银泉花园翠湖湾一二期,,residential,,,,,,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,19.970001220703125,164.98501586914062,0.0151118098749944,0.0016156713838949,"POLYGON ((113.1103285 22.5716334, 113.1118242 22.5721456, 113.1120573 22.5720318, 113.1122179 22.5716361, 113.1126921 22.5704678, 113.1112962 22.5698568, 113.1109661 22.5700245, 113.1104749 22.570136, 113.1100757 22.5701278, 113.1096752 22.5709547, 113.1099755 22.571064, 113.110217 22.5711837, 113.1102834 22.5712485, 113.1103366 22.5713416, 113.1103511 22.571489, 113.1103285 22.5716334))",,,,,,,,,1159.28727236986,10.62,,,2238.2141766702466,18.560001,1864.1209972254762,22.634167,,,164.985003,POINT (113.11125454829039 22.570936156604134)
52,52,奇榜新村,,residential,,,,,,14.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,10.0,0.0,14.719999313354492,305.2250366210937,0.0352639439593351,0.0018583785505293,"POLYGON ((113.0525353 22.562438, 113.052943 22.5632505, 113.0501106 22.5645583, 113.0484261 22.5651329, 113.0478682 22.5649942, 113.0477717 22.5643997, 113.0478146 22.5641422, 113.0462583 22.5631264, 113.0489319 22.5602516, 113.0525353 22.562438))",,,1881.5416380983593,21.945,3103.9725230666672,20.93,,,,,1700.4696891742892,10.924999,,,2054.095274831393,23.509999900000004,,,305.224998,POINT (113.04948401764328 22.562830264793835)
53,53,美的海岸花园,,residential,,,,,,69.0,0.0,5.0,27.0,0.0,0.0,0.0,5.0,30.0,1.0,18.614999771118164,1102.040283203125,0.1538015651766693,0.0013145872318289,"POLYGON ((113.2026699 22.9066517, 113.207734 22.9076993, 113.2087854 22.9075412, 113.2093261 22.9068454, 113.2098153 22.9048926, 113.2095579 22.9037857, 113.2094481 22.9035941, 113.2078614 22.9039002, 113.2068128 22.9047216, 113.2060701 22.904467, 113.2057617 22.9044946, 113.2031656 22.9035247, 113.2022521 22.903405, 113.2018924 22.9065428, 113.2026699 22.9066517))",,,1354.8269135594971,15.455999999999998,2130.713042423964,14.301666740740744,,,,,,,1916.6594175184448,15.262000199999997,2094.7693728270897,17.748333433333336,400.61783705160894,16.919998,1102.040003,POINT (113.2059429261463 22.905580814727408)
54,54,怡廷豪园,Yitinghaoyuan,residential,,,,,,122.0,8.0,0.0,2.0,15.0,0.0,6.0,37.0,53.0,0.0,21.90999984741211,2351.31005859375,0.401437215724528,0.0019750479663833,"POLYGON ((113.1808978 22.6198166, 113.1807289 22.6197249, 113.1805701 22.6177839, 113.1828211 22.6172394, 113.1829095 22.6174633, 113.1829377 22.6176564, 113.1831109 22.619588, 113.1808978 22.6198166))",1760.8644506316025,18.64000025,,,1480.9211653149907,23.565,2098.5931110872643,18.517000000000003,,,1805.4387649690573,18.7175,2137.6746819712876,19.400675721621624,1094.9991921280239,19.459905660377355,,,2351.3100037,POINT (113.1818573980431 22.61860374413545)
55,55,六坊花园,,residential,,,,,,120.0,8.0,0.0,2.0,15.0,0.0,6.0,35.0,53.0,0.0,30.53499984741211,2338.3251953125,0.3839866059407934,0.0019764683977845,"POLYGON ((113.1829482 22.6170789, 113.1825377 22.6161413, 113.1833623 22.6158695, 113.1834596 22.6158854, 113.1835482 22.6159184, 113.1836205 22.615962, 113.1836857 22.6160202, 113.1837335 22.6160826, 113.183771 22.616158, 113.1838097 22.6168308, 113.1829482 22.6170789))",1780.225216658443,18.64000025,,,1410.7309169611383,23.565,2076.3400898148498,19.049333333333333,,,1657.3041768353178,18.7175,2126.1620363911534,19.910142914285718,1144.0574667448664,19.459905660377355,,,2338.3250040000003,POINT (113.18323645912514 22.61644634760125)
56,56,江南海岸,,residential,,,,,,102.0,6.0,0.0,1.0,5.0,0.0,6.0,22.0,59.0,0.0,10.875,1835.6300048828125,0.2799653738096085,0.0013276269446067,"POLYGON ((113.1672653 22.6059786, 113.1692033 22.6030082, 113.1708191 22.6039739, 113.1688344 22.6068581, 113.1672653 22.6059786))",1513.4546580493468,16.338333666666667,,,1436.5521702731778,24.795,2723.500255866368,17.057,,,827.9525721156166,18.7175,1910.9510037866503,16.03000006363636,1649.175998530915,19.15940681355932,,,1835.6300053999998,POINT (113.1690363167003 22.6049420542755)
